L_accx_1,L_accy_1,L_accz_1,L_accx_2,L_accy_2,L_accz_2,L_accx_3,L_accy_3,L_accz_3,L_accx_4,L_accy_4,L_accz_4,L_accx_5,L_accy_5,L_accz_5,R_accx_1,R_accy_1,R_accz_1,R_accx_2,R_accy_2,R_accz_2,R_accx_3,R_accy_3,R_accz_3,R_accx_4,R_accy_4,R_accz_4,R_accx_5,R_accy_5,R_accz_5,Label
2038,-4469,-1601,1416,-236,5786,226,-320,2733,185,-77,2024,13,71,1771,-5313,-3597,-368,-348,3016,3701,-298,-147,592,264,-215,103,404,-297,19,0
530,-7184,3347,603,-1325,4662,62,-488,2455,-15,-391,1995,-8,-219,1877,-4846,-2032,95,-369,2438,3432,-254,22,603,386,-156,115,479,-238,12,0
3825,-3060,-1443,1192,-635,7238,184,-789,3663,142,-145,2216,102,191,1835,-5953,-2532,-539,-899,1194,2277,-26,2,400,643,-119,72,461,-200,31,0
-2982,-4201,-1405,-1463,-2267,2272,-1247,-1212,1654,-1155,-1098,1537,-1128,-562,1583,-1287,330,1246,265,-569,376,97,267,98,49,238,70,-118,337,20,0
-3462,6385,3612,-3195,5769,1683,-2780,2505,1300,-2438,2350,1092,-1972,1778,1383,4361,3093,1308,494,133,541,-204,147,65,-353,106,34,-298,294,28,0
-1787,6049,4262,-1021,2808,4066,-701,1053,2150,-588,1015,1788,-383,548,1724,4841,2369,1403,38,-2,417,-360,74,49,-475,75,6,-506,350,-113,0
-1832,6367,4860,-1011,670,4426,-287,483,2501,-235,349,1887,-104,118,1832,6305,2886,1133,649,-1683,2372,27,-19,383,-299,230,54,-450,270,2,0
-15,-22,19,-378,1344,4023,-129,209,2387,-65,181,1941,51,-73,1805,4801,3415,2261,1288,-1010,1975,-74,-28,311,-414,178,61,-473,308,50,0
-2944,2428,-2175,-1672,315,6810,-189,1101,3203,29,393,2010,89,73,1856,5897,3630,-122,1059,-937,1708,-234,-32,295,-396,230,44,-434,204,-6,0
-2593,5422,5614,-975,152,4865,-422,308,2528,-191,82,1887,-84,-220,1703,8673,2519,-4676,1229,-3026,3414,373,-89,581,-341,87,146,-410,297,-2,0
-2079,6201,3434,-490,1719,4484,-267,165,2349,-134,-89,1845,-76,-72,1754,9414,2049,-5278,1971,-2550,3837,659,197,559,-408,141,112,-506,285,21,0
-2424,5056,-697,-282,544,2631,-153,147,1916,-246,-79,1807,-58,-11,1685,7432,-2954,649,52,-295,416,-172,101,61,-228,180,41,-194,166,52,0
13311,7532,236,4165,1998,988,3640,1449,936,3319,1276,1050,2265,840,1376,-4182,1903,-1866,-374,-391,215,9,-158,121,27,-190,39,66,-229,45,0
5355,-6996,-1060,2900,-3393,3396,2245,-2560,1839,1899,-2132,1495,1401,-1423,1519,-7133,-1168,-3072,-626,0,640,99,-236,41,272,-197,30,326,-332,33,0
6782,-4382,-3590,2225,-457,5426,972,-1194,2673,711,-724,1948,326,-292,1832,-5951,-1546,-2709,-884,1093,3353,-334,166,842,224,-107,172,405,-201,41,0
9420,-5021,-2266,2316,-550,7241,283,-1083,3223,10,-797,2174,-35,-152,1944,-11856,1891,-5519,-709,538,1422,347,-225,38,584,-107,20,522,-248,50,0
8271,-4206,-3157,2724,81,7027,572,-195,3062,141,-135,2098,-58,179,2011,-11140,2158,-5288,-5158,-4257,304,-443,934,1687,269,-63,262,440,-285,44,0
3601,-4786,4209,1258,218,5004,423,-557,2696,254,-149,1980,102,62,1822,-5901,-3361,17,-466,1112,1838,258,-93,297,389,-299,38,470,-344,-74,0
2049,-7868,2379,332,-1432,4221,-107,-667,2432,-48,-109,2045,-64,-163,1894,-5440,-3892,464,148,5,357,578,-90,63,558,-155,15,581,-257,42,0
11749,-1967,320,687,-478,3756,68,673,1908,101,546,1819,71,602,1790,-8972,2713,-4251,-1360,-516,417,319,-189,36,400,-192,19,352,-309,8,0
-1323,-12150,1092,-2489,-2517,1262,-1884,-2007,1352,-1579,-1691,1371,-874,-1178,1792,1117,-1537,1456,67,661,4,-38,63,129,46,298,39,-60,176,70,0
-11341,1891,-3743,-6119,4693,3195,-3746,3260,1958,-2684,2073,1325,-1986,1468,1547,11008,-4070,-6226,1355,65,981,-190,176,78,-306,165,31,-277,205,44,0
-2578,3738,1985,-1093,805,2659,-679,367,1788,-577,290,1645,-390,229,1703,7561,4,-3115,408,-92,573,-359,152,62,-414,155,39,-374,215,28,0
-1308,2228,6736,-623,624,3481,-289,490,2126,-126,535,1840,66,176,1895,10520,-355,-6603,259,-326,698,-436,178,30,-467,269,20,-530,207,95,0
18666,21225,-4709,-733,-209,3299,-250,112,1949,-111,-287,1781,-40,-93,1766,7601,2814,-3908,200,-2413,2538,382,131,405,-374,159,106,-446,362,11,0
-12756,3435,-2224,-1916,-1777,6256,-605,453,2976,-305,262,2070,-52,98,1808,12408,-2102,-6152,479,-221,1036,-372,287,15,-509,216,-10,-476,357,8,0
-4163,4413,3168,-951,1066,5485,-286,233,2454,-88,75,1907,-8,-10,1781,5866,2721,1111,248,28,590,-466,44,72,-462,171,9,-431,343,31,0
-3933,2580,1283,-253,-990,4778,-296,54,2532,-129,-3,1924,-21,-252,1804,14615,-2840,-7551,959,-123,1220,-379,186,48,-469,186,-2,-588,206,123,0
-4538,3759,2455,-170,170,2410,109,-186,1897,27,-127,1912,178,-215,1891,9285,-898,-4738,1185,351,625,-414,152,23,-398,204,8,-443,215,59,0
1336,6636,4641,1445,2906,1475,1438,2565,1324,1337,2338,1395,659,887,1736,-177,-57,663,-63,-1137,-51,22,-30,137,-15,-268,32,140,-197,54,0
5638,-7304,224,3557,-1296,1757,2681,-1001,1407,2321,-835,1476,1627,-454,1647,-8584,-777,-4839,-577,59,634,150,-196,51,329,-130,51,252,-250,63,0
7069,-1623,-2022,1599,1076,6144,1319,-220,2911,985,-310,1887,413,-17,1668,-5777,-1247,2576,-251,2049,2299,-91,-117,304,321,-216,29,414,-214,24,0
3695,-4317,5937,737,-227,4632,434,35,2409,463,-297,1848,39,-88,1755,-7560,-2875,36,32,38,501,405,-119,61,511,-113,22,474,-329,-14,0
4612,-3691,3092,1003,17,5678,453,11,2541,223,120,1907,57,116,1728,-6961,-3572,1013,-234,-224,397,510,-105,42,458,-175,36,426,-307,15,0
6587,611,-1325,616,-330,3268,182,-84,1902,-26,119,1762,66,-61,1798,-13994,1975,-7312,-475,151,1075,279,-215,57,386,-202,17,452,-245,127,0
8496,414,-1988,764,-629,3863,120,-329,1893,-194,54,1788,-206,109,1838,-4728,-3113,1106,-38,58,511,419,-186,65,483,-119,20,479,-326,117,0
3452,-3309,3105,1092,264,5949,483,-284,2918,192,-230,2044,-86,91,1869,-5944,179,-5633,-794,2445,4437,-817,-235,689,372,-116,159,429,-334,-17,0
4691,-2644,3850,443,-469,2366,-13,-5,1873,16,98,1845,-91,57,1884,-10049,3281,-4419,-1798,-993,733,354,-296,7,396,-181,33,492,-78,130,0
2221,-10281,3259,-31,-2668,1726,-182,-2346,1582,-431,-2451,1312,-349,-1531,1471,-224,-634,838,62,45,179,11,263,54,-25,262,27,-171,249,7,0
-8578,804,-3999,-4528,-2759,4517,-3933,247,1653,-3294,93,1273,-2324,42,1410,6607,1159,1992,130,-1,277,-147,180,23,-196,224,23,-271,276,83,0
-3811,1567,5669,-954,362,2207,-892,295,1817,-587,95,1777,-464,131,1796,11383,-3808,-6523,662,-193,718,-301,259,45,-389,205,14,-329,332,16,0
-4455,2258,2211,-685,17,4669,-356,-158,2462,-242,-93,1891,29,-175,1795,10458,500,824,1259,-658,1513,156,100,230,-289,277,52,-391,311,36,0
-6565,-453,211,-330,-1702,5537,-763,-43,2700,-342,-11,1867,-65,-33,1775,6127,3110,1789,-86,-1831,2141,18,49,361,-259,302,69,-414,317,4,0
-5007,3814,4934,-1142,504,3760,-196,349,2228,-254,483,1950,-23,204,1900,9832,-1654,-6634,405,-2789,4142,553,-12,707,-489,75,166,-465,239,2,0
-8489,-2019,-1874,-254,-135,3010,-187,14,1994,123,-214,1783,123,-21,1851,12637,-4069,-6147,550,-575,1350,-350,247,47,-531,203,1,-313,348,10,0
-4123,1684,5502,-472,-191,4907,-265,-208,2512,-79,-144,1881,78,-236,1776,11583,-3262,-5118,889,-207,1101,-444,238,32,-390,248,-3,-556,282,150,0
-1106,1611,4637,-1133,120,4050,-203,-53,2275,189,-227,1874,230,-272,1766,1755,1742,2861,11,-93,337,-333,197,24,-343,240,0,-578,168,209,0
1925,11466,3677,291,3683,1431,221,3186,1280,341,2957,1132,-656,1069,2110,-335,3322,-2367,-297,-780,244,12,-17,142,-84,-373,-18,26,-438,33,0
5760,-3445,2024,2948,250,1805,2343,303,1496,1990,326,1538,1684,207,1658,-13746,2444,-5935,-1161,251,844,178,-236,57,289,-192,34,254,-354,1,0
11379,5422,-775,4904,-1258,5556,1596,-184,3881,1023,-120,2243,478,-51,1812,-6990,-241,-2709,-1278,221,2642,-699,-163,572,184,-201,118,386,-241,20,0
5260,-13,-779,811,-39,3442,118,140,1876,60,243,1777,5,129,1726,-15124,3194,-9971,-747,28,358,253,-297,25,410,-181,40,379,-369,66,0
8482,2263,-1270,-195,1966,6635,1122,114,3290,289,60,2104,-203,201,1872,-10478,2727,-4720,-244,328,949,387,-165,56,457,-128,20,579,-215,41,0
5035,-980,3683,451,1309,5605,450,121,2731,165,139,1995,-123,57,1771,-8037,-2880,130,-2011,323,1046,67,-137,188,365,-298,20,464,-267,58,0
9625,5079,-753,889,2371,7801,1113,-123,3739,463,-122,2187,73,-2,1767,-12844,4272,-7601,-1895,2409,3245,-634,118,744,360,-128,159,437,-361,-45,0
5483,-1915,2264,490,1091,5934,782,0,2797,240,61,1948,-3,175,1785,-8623,-1029,-5838,-559,-269,335,469,-196,40,477,-252,9,373,-329,22,0
4994,889,-1110,1314,-176,3404,-50,212,1881,-240,284,1748,-218,189,1680,-7571,3562,-4081,-593,18,670,267,-278,14,326,-243,28,438,-61,103,0
4029,-10043,2434,1262,-4267,1992,243,-3808,1230,76,-3619,1224,149,-3318,1253,-564,-922,1471,-60,640,31,-7,145,59,3,173,57,-44,139,75,0
-9662,-5661,-229,-2908,-1396,4609,-1979,-290,3031,-1050,-312,1890,-568,-281,1663,9842,-2941,-5218,331,-375,691,-296,146,69,-370,175,38,-296,280,28,0
-7919,-5282,-2294,377,-2378,5407,-670,-276,2728,-400,-191,1960,-43,-155,1758,5752,1386,824,197,93,352,-361,164,65,-362,96,43,-463,497,8,0
-3960,-716,5554,-2110,17,3892,-388,-97,2248,-88,-146,1881,89,-9,1832,5855,2292,738,-233,61,259,-473,116,46,-468,150,11,-476,298,150,0
-11501,-8202,-1911,-662,-181,3166,-64,-160,1934,-5,-173,1828,35,-41,1807,14049,-4890,-7982,2329,-3650,3351,711,-200,573,-439,144,126,-342,336,18,0
-6274,-5063,997,-200,-335,3768,-431,87,1904,105,-163,1743,12,38,1730,9088,-483,-5157,198,-136,512,-426,195,59,-393,296,18,-529,439,63,0
-8144,-4264,2426,-1533,-395,4541,-186,-183,2476,-79,-53,1997,113,-20,1852,8153,498,-4783,830,-1992,3582,307,-70,591,-436,140,142,-405,329,7,0
-4020,978,1383,-517,-1365,6556,-823,-169,3081,-186,-166,2056,87,-91,1785,13848,-4987,-7257,1215,-145,907,-263,317,24,-434,200,34,-405,254,41,0
-8365,-7483,-407,-1063,163,3031,-273,118,1982,-143,98,1883,-98,140,1798,7506,-4395,-310,608,-147,194,-157,140,29,-162,220,26,-66,318,115,0
-4378,13306,1263,-808,3963,1213,-477,3496,1136,-14272,-3536,20990,-4,1987,1444,1218,2772,748,-363,-1352,-144,-151,-402,-3,17,-195,82,23,-383,28,0
6372,5336,-2418,3029,1917,2739,2132,1343,1541,1628,1123,1538,1336,845,1640,-4098,-3298,3192,-9,95,359,113,-244,24,306,-139,29,361,-324,104,0
8739,7941,-5165,1678,466,3047,1037,128,1906,684,142,1839,512,20,1824,-4104,-2620,-238,-298,1923,3331,-321,35,561,412,-90,133,375,-224,39,0
9657,10899,-2830,4271,1105,6948,1430,361,3669,808,42,2249,414,-25,1879,-11413,4108,-6788,-1499,2171,3692,-1295,-172,556,546,-19,160,423,-197,52,0
10865,10692,-1292,601,3358,7780,1874,351,3693,351,251,2172,-95,151,1751,-13512,5415,-6350,-5636,1037,1835,-1850,-69,807,254,8,220,404,-202,20,0
7387,7898,-4588,-338,2509,7730,1165,386,2931,-204,247,1900,-38,111,1786,-14146,4631,-5970,-916,442,1017,318,-333,36,518,-227,29,322,-426,4,0
5932,696,5571,1875,399,4562,475,119,2352,248,-15,1873,-143,-15,1936,-7577,222,-6686,-331,-15,576,456,-216,37,445,-248,48,399,-378,14,0
3410,4297,-638,1400,209,5910,413,204,3395,-31,107,2266,-269,136,1785,-10246,4018,-7672,-937,-173,556,470,-201,34,375,-289,59,401,-311,43,0
5928,1605,1740,-1417,1578,6328,412,357,2759,-173,269,1973,-332,169,1783,-10388,2906,-5600,-915,-143,818,304,-186,65,410,-252,31,258,-188,48,0
2663,-2254,2268,1549,-2302,1412,1441,-1879,1480,1185,-1660,1435,816,-1323,1515,-469,-30,721,10,128,93,1,352,-1,15,120,113,-80,276,38,0
-8390,-6216,372,-4530,-3780,2875,-2809,-2626,1559,-2566,-2015,1192,-1754,-1639,1494,6494,1863,2351,243,95,291,-217,209,59,-224,177,35,-196,417,5,0
-8210,-4691,112,-2292,-709,2733,-629,-454,1907,-302,-296,1822,-336,-156,1949,8563,-2240,-4337,5231,3120,481,306,-787,1489,18,341,155,-441,177,118,0
-1224,-384,2795,26,-154,1917,-213,-157,1828,-156,-145,1817,-87,-60,1816,11541,-660,-4764,665,-1305,1756,-34,-82,349,-361,168,108,-415,324,32,0
-2215,-1177,4737,-1351,-1195,4534,287,-602,2381,183,-269,1854,210,-131,1756,15723,-2528,-7775,919,144,509,-304,266,20,-471,213,-3,-384,391,20,0
-4143,-9068,434,-3340,-1243,6057,-1020,-556,3147,-468,-150,1870,-175,23,1742,8581,345,728,1420,-652,1276,-1,-29,298,-321,256,53,-386,370,10,0
-3308,-2426,1015,-1642,-1123,6300,-1030,-208,2769,-207,-79,1925,-229,57,1803,5100,-868,2431,831,-513,1183,-146,74,254,-336,276,52,-318,400,9,0
-5993,-14841,-3521,970,-3117,7880,-720,-826,3285,104,-295,2026,249,-150,1796,13361,-3687,-9184,621,-235,805,-351,273,26,-435,274,3,-421,340,46,0
-2334,-1018,5759,157,-145,2247,337,-101,1864,382,-49,1767,239,59,1785,5088,-2299,-1359,518,-212,608,-201,220,28,-321,256,20,-492,175,107,0
-8757,11561,-1288,-2724,2518,1302,-2236,2655,1119,-2000,2332,1234,-911,1416,1432,647,2971,-2020,-97,-555,284,-41,-213,54,12,-202,74,25,-280,64,0
7456,13498,-4302,4513,3655,1545,1935,2557,1271,23021,7532,-29978,1355,1805,1440,-9303,-1034,-2631,-469,116,519,104,-266,38,355,-188,8,293,-328,47,0
4323,3027,5130,2390,1452,3890,729,954,2235,831,738,1781,435,494,1730,-13121,6214,-5900,-5492,623,1680,-1292,355,851,277,-83,185,243,-402,-7,0
652,3839,-544,3846,633,6714,1004,746,3656,367,295,2159,-11,18,1793,-9523,363,-5056,-523,2693,2971,-458,-173,439,359,-158,152,378,-284,32,0
2292,7927,-3531,-1873,2324,6560,467,735,2971,132,245,2016,-125,58,1812,-14491,3343,-6560,-356,758,1036,326,-319,37,491,-192,21,441,-322,3,0
3958,2190,4508,35,486,4353,174,-5,2431,280,-13,1977,0,-81,1864,-6001,879,1718,-2220,-168,1143,159,0,242,471,-214,66,419,-401,53,0
3925,13758,-519,1855,2856,6031,1086,692,3793,150,136,2304,-164,-42,1823,-5974,-1258,1824,165,-28,294,443,-219,41,478,-210,35,450,-401,90,0
2311,1131,-536,-269,1362,6766,480,366,3292,286,175,2121,-96,7,1790,-11342,3826,-7144,-752,-14,367,305,-344,12,396,-305,-7,402,-400,110,0
3465,12713,-2810,1149,1120,3833,-294,176,1880,-418,39,1737,-222,-24,1747,-4835,492,2267,132,-77,181,271,-269,22,326,-301,2,509,-135,126,0
6347,396,3621,2596,-1593,1332,2183,-1290,1415,1592,-921,1443,785,-1088,1519,-664,-358,1079,-34,687,-45,6,185,17,-70,130,67,-10,140,36,0
-1606,-9740,-6744,-1159,-5616,4107,-1735,-3948,1469,-1439,-3147,1153,-1021,-2291,1303,8068,-223,-380,173,15,292,-246,190,57,-215,201,47,-217,351,31,0
-4259,-3805,4220,-811,-1043,2246,-646,-874,1767,-412,-624,1667,-331,-447,1765,8363,1170,-1238,89,25,352,-283,251,60,-361,221,22,-347,360,140,0
-749,-10957,-269,-861,-1201,3676,-104,-261,1854,1,-200,1711,0,-15,1756,12745,-5428,-6656,801,-191,780,-248,359,15,-416,273,26,-303,340,10,0
-466,-12952,-49,1803,-1262,7481,-1062,-1019,3157,-174,-225,1981,-16,31,1834,11642,613,-5702,676,172,384,-449,195,54,-500,157,57,-565,386,101,0
-1462,-7284,-1133,289,-1310,5113,216,-590,2490,162,-261,1882,207,-50,1777,7789,1189,-2536,1100,-2142,2120,399,137,286,-476,201,60,-366,260,19,0
-1022,-8632,-3228,739,-1716,7039,-169,-863,2850,-41,-409,1935,121,-174,1718,13215,-5046,-6988,698,-3,742,-379,268,40,-459,255,22,-408,365,52,0
-3967,-3734,4889,-782,-1024,4193,135,-441,2327,172,-215,1871,229,-33,1682,9598,1622,1009,2258,-285,1361,-133,13,255,-385,379,7,-366,254,29,0
-3584,-4607,1331,1121,-736,5096,324,-327,2443,420,-96,1878,369,-18,1715,4052,-2577,-856,1240,-88,897,-423,229,46,-442,362,-9,-456,272,30,0
-6481,35,2996,-3145,1201,1250,-2907,1288,1259,-2697,1310,1139,-1585,646,1506,1641,1274,-1142,-196,-325,53,-49,-197,31,52,-60,79,-60,-165,74,0
2765,4536,-1949,1716,4200,1667,535,2813,1338,341,2406,1381,286,1993,1498,-3097,2553,2041,-1713,-385,240,-167,-212,64,177,-133,50,341,-157,66,0
-212,15300,-2115,697,5138,4053,830,2300,3542,413,1142,2205,219,584,1781,-13432,2934,-6479,-581,131,929,157,-285,40,466,-186,-25,420,-298,66,0
2903,3957,3071,-941,620,5599,119,503,2606,-5,323,1961,-37,138,1788,-11138,2546,-6430,-2649,360,3260,-69,524,988,348,-64,217,478,-365,-161,0
-1139,8527,-1447,-1453,1375,6802,-82,826,3147,-383,203,2065,-191,31,1749,-7428,-700,-4844,-471,2755,2768,-312,-28,438,380,-167,100,325,-338,3,0
2846,4844,2258,-1355,1035,6076,176,394,2897,-152,103,2087,-59,-41,1761,-7816,-3075,561,-1289,300,1208,235,-134,227,534,-277,37,417,-354,11,0
3008,4704,2287,-450,1299,5674,22,465,2851,-120,194,2078,-193,-68,1819,-13225,5825,-6786,-555,710,1188,237,-372,27,395,-313,0,596,-371,157,0
-2069,15666,-2042,-1836,2498,6604,494,1846,4092,-169,314,2251,-301,-16,1797,-7351,-1843,280,-156,107,309,443,-308,14,415,-311,-8,555,-493,99,0
3232,4395,1886,396,1221,5424,52,302,2557,24,171,1976,-67,86,1788,-4085,-2177,953,-203,120,430,364,-205,73,379,-309,0,523,-115,113,0
3823,1110,2466,3274,-632,1302,2814,-548,1339,2679,-526,1390,1772,-858,1357,-1719,-2259,773,283,834,-72,46,105,128,66,186,36,-37,216,63,0
-965,-7350,-1615,1679,-4011,3935,-558,-3859,1743,-247,-3088,1374,-249,-2176,1484,9908,-3930,-5633,907,-660,1105,-49,289,49,-258,221,23,-215,292,35,0
2301,-10599,-1320,1192,-2220,6230,-259,-1631,2934,-98,-967,1952,50,-472,1723,7135,1287,-1,31,-134,608,-286,244,54,-330,267,29,-291,474,11,0
-2617,-5100,5869,-305,-962,3933,-268,-522,2326,-73,-249,1858,-40,-118,1849,6930,1080,1859,156,-1586,1989,-63,54,348,-228,317,56,-428,367,56,0
-414,-1712,5356,225,-538,2536,200,-138,1823,312,-48,1755,132,-30,1771,14135,-6129,-6851,1324,-687,1517,-279,340,62,-573,238,20,-385,439,58,0
2295,-2920,7306,-707,-1987,3636,167,-295,2076,-12,-214,1806,2,-78,1784,6329,3164,-542,-609,-3463,2653,517,287,353,-427,237,128,-444,309,108,0
280,-7300,-2636,1518,-1035,4962,266,-662,2477,237,-306,1888,269,-27,1730,4001,840,-2534,112,-53,518,-540,283,19,-595,260,45,-556,434,-2,0
1335,-6795,-1312,2039,-878,6700,-164,-1125,3270,97,-277,1950,204,-35,1746,11206,-1068,-2813,917,-1035,1125,50,101,190,-368,239,66,-319,412,11,0
3111,-3914,-1190,-293,-1031,3155,231,51,1907,298,222,1800,191,131,1812,7467,-3150,-4619,638,202,15,-122,323,-22,-134,264,-17,-138,351,159,0
-12083,-335,3714,-3245,-320,1609,-3068,22,1253,-4438,28463,-15242,-1673,-123,1605,4461,5371,1012,-261,-908,-46,175,561,510,-24,-242,39,123,-363,-82,0
-4931,9350,-1882,628,6050,1812,-323,3194,1185,-373,2764,1283,-302,2310,1414,-10303,2585,-2033,-439,2036,1960,-279,6,295,31,-288,45,136,-328,26,0
-1585,10374,-1972,-1505,2499,6218,-64,1678,2735,-97,1035,1889,-63,604,1757,-8051,-82,-3844,-463,-85,425,320,-259,36,442,-258,35,327,-508,51,0
118,4905,5212,-51,2047,3805,-95,472,2395,-19,452,2022,-36,235,1845,-6238,-1078,1818,12,-84,289,451,-220,65,550,-266,5,577,-348,89,0
-7580,10201,-1516,-2909,1145,7169,-341,1097,3490,-270,199,2082,-42,9,1848,-13176,3467,-6927,-519,78,806,427,-298,35,506,-244,32,419,-348,65,0
-6305,9401,1622,1071,4756,5776,751,1788,3800,223,497,2222,121,124,1842,-13275,6049,-6631,-1855,-137,745,328,-373,14,486,-345,-16,389,-399,43,0
890,5615,1018,-1261,443,6700,-33,736,2933,-223,78,1987,-155,-57,1801,-7605,-1276,1804,-1056,1096,1796,13,26,314,333,-354,69,354,-495,-34,0
-9517,12221,-1857,-2517,2220,6184,135,2305,4080,-360,215,2340,-253,-204,1868,-8875,4051,534,-760,249,488,346,-194,66,239,-281,29,619,-344,156,0
12949,2858,1336,3847,937,1392,3557,282,1118,3078,294,1241,2422,-408,1314,944,-414,-778,511,713,206,-22,22,98,-25,49,67,0,154,33,0
2316,-7476,-1047,3336,-2748,4914,11896,-20919,-4558,904,-2632,1412,703,-2104,1595,6384,1136,1447,114,-10,279,-137,240,34,-194,244,28,-169,306,41,0
6743,-10501,-358,133,-1614,3255,41,-1087,1866,147,-666,1745,48,-608,1755,13007,-6134,-6627,733,-130,503,-125,321,28,-394,284,26,-236,430,35,0
8953,-11163,-1777,3182,139,6360,532,-734,3079,342,-166,2031,300,93,1859,6283,-578,1501,1398,-692,1077,-46,119,207,-294,306,39,-351,451,-62,0
582,-2889,437,1306,-480,6130,-129,-2088,3205,56,-511,2036,-91,-32,1838,5560,2325,-149,-120,73,281,-456,203,63,-440,246,32,-464,304,110,0
3211,-5047,-3101,2510,295,6156,56,-586,2832,-224,-308,2075,-127,-25,1965,12918,-5617,-8696,1448,-3519,2983,594,15,473,-317,195,66,-342,306,32,0
5350,-5112,-2130,978,-1206,4826,159,-722,2665,-73,-507,1895,-69,-100,1764,12741,-5710,-10237,1218,-2960,2316,419,1,305,-382,285,75,-237,445,16,0
10912,-10104,-1765,3090,31,7172,480,-1274,3245,429,93,2008,218,196,1732,5453,-2311,-6047,-67,-3376,3002,438,85,369,-556,280,107,-280,508,0,0
8302,-8526,-1251,355,-752,3352,159,77,1911,128,183,1793,81,287,1778,-2221,2791,-614,-290,-93,140,-231,267,54,-278,325,24,-359,285,133,0
-12144,-6098,2217,-3465,-1364,1201,-3060,-1040,1189,-2719,-905,1292,-1904,-277,1357,56,607,1203,-80,57,200,-148,-131,109,-69,-174,45,11,-299,29,0
-8380,9091,-4334,-3767,5044,3699,-1959,4142,2316,-1820,2961,1543,-1259,1997,1450,-12275,7149,-8375,-1030,124,337,54,-284,26,224,-246,39,187,-381,18,0
-7818,7155,-3663,-3448,-78,6135,-629,1722,2613,-374,1004,1921,-227,722,1870,-6814,-1786,-7,-46,102,351,324,-246,63,422,-285,-34,357,-389,99,0
-11763,8460,-1103,-4046,-1531,6634,-634,852,2776,-375,9,1892,-206,75,1769,-6606,876,1297,-1492,782,929,21,-133,155,224,-393,-8,283,-452,39,0
-1585,5207,4210,-754,1662,5211,-304,289,2424,-89,190,1853,-116,-126,1882,-7013,1043,-3357,-319,154,793,304,-312,26,564,-210,54,376,-399,63,0
-2529,6468,10,-1469,-293,5278,-362,614,2866,-284,199,2028,-150,-146,1706,-14291,7244,-7763,-1439,425,692,252,-334,-15,347,-283,18,291,-371,5,0
-12407,8732,-1473,-2777,1046,6959,-582,1477,3594,-210,274,2137,-54,10,1831,-5731,-589,1672,-12,-98,236,424,-277,27,407,-280,20,351,-349,62,0
-12265,7172,-579,-2187,1156,5945,-519,1618,3351,-285,119,2107,-120,-96,1776,-7574,-1353,960,-1250,1308,2033,-144,-115,253,291,-345,34,322,-423,9,0
1870,4020,612,-337,1499,5612,144,883,2898,119,374,2020,41,-4,1963,-9326,5041,-4867,712,1232,1951,485,-254,60,374,-307,16,408,-294,78,0
675,11772,227,2115,1845,1664,1796,1514,1531,1634,1408,1478,1160,1055,1691,-45,-475,1025,33,-18,161,51,98,95,29974,19683,-22546,-72,256,25,0
7762,-6474,-3987,4283,-2576,3176,3133,-2719,1498,2664,-2233,1298,1952,-1729,1448,10583,-2031,-1484,276,99,211,-117,171,46,-185,205,38,-156,364,61,0
10754,-5459,-1191,1209,-1784,3298,631,-1142,1788,505,-747,1694,329,-364,1702,13426,-7417,-6699,608,-402,548,-164,243,37,-228,277,33,-217,391,-104,0
12408,-5845,-213,2159,-2973,4326,642,-1502,3826,239,-240,2160,59,43,1813,5989,3,3041,2,3,317,-343,221,58,-347,279,10,-388,346,36,0
12996,-4488,-518,924,-1321,3797,196,-168,1864,76,1,1723,19,58,1767,4324,708,1011,-149,187,192,-462,227,44,-417,243,50,-319,386,9,0
12808,-4841,-1348,2073,953,6348,519,-595,3096,166,-68,2062,19,-22,1838,14236,-5502,-7415,400,-98,466,-335,306,9,-439,294,8,-370,394,11,0
2093,-3351,4216,738,-2803,4074,84,-431,2289,-46,-431,1893,-12,-99,1907,9189,-815,-4929,440,-133,543,-319,309,37,-408,295,11,-308,522,-15,0
13085,-4898,155,2045,-2746,5493,591,-1291,4007,236,-99,2376,25,182,1825,13013,-8019,-7225,1166,-523,1002,-215,382,15,-446,327,23,-379,487,30,0
2440,-5231,5114,629,-1905,4466,337,-318,2463,163,-148,1919,37,120,1835,7238,-841,1719,-54,112,187,-464,305,17,-236,387,19,-322,449,84,0
-322,-5790,2188,379,-1048,2622,88,-134,1927,15,119,1771,-103,17,1742,2034,-7037,1808,31,-163,0,-116,201,50,-117,289,21,-151,349,54,0
-4880,-3578,1811,-3948,-1654,728,-3521,-1519,906,-3250,-1312,984,-2488,-1153,1225,1504,3467,652,-132,25,230,-54,-160,93,24,-152,38,-112,-304,34,0
-7378,6751,898,-3814,1920,4115,-2409,1615,1816,-2020,1452,1475,-1481,1084,1556,-11647,8161,-7068,-914,442,674,56,-313,49,225,-292,41,126,-490,15,0
-5845,1235,-2289,-2095,1977,6163,-903,1339,2630,-482,837,1900,-287,565,1783,-9598,3675,-6349,-550,3073,3545,-628,92,575,185,-297,113,232,-466,53,0
